# curie_map:
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   HP: http://purl.obolibrary.org/obo/HP_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   omim: https://omim.org/entry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/534ef529-f389-45e2-b48e-ac8fc9034628
subject_id	subject_label	predicate_id	object_id	mapping_justification	confidence
MONDO:0000372	pharynx carcinoma in situ	oboInOwl:hasDbXref	DOID:0050611	semapv:UnspecifiedMatching	0.8
MONDO:0000372	pharynx carcinoma in situ	skos:exactMatch	DOID:0050611	semapv:UnspecifiedMatching	0.8
MONDO:0000373	gall bladder carcinoma in situ	oboInOwl:hasDbXref	DOID:0050612	semapv:UnspecifiedMatching	0.8
MONDO:0000373	gall bladder carcinoma in situ	skos:exactMatch	DOID:0050612	semapv:UnspecifiedMatching	0.8
MONDO:0000374	bile duct carcinoma in situ	oboInOwl:hasDbXref	DOID:0050613	semapv:UnspecifiedMatching	0.8
MONDO:0000374	bile duct carcinoma in situ	skos:exactMatch	DOID:0050613	semapv:UnspecifiedMatching	0.8
MONDO:0000375	bronchus carcinoma in situ	oboInOwl:hasDbXref	DOID:0050614	semapv:UnspecifiedMatching	0.8
MONDO:0000375	bronchus carcinoma in situ	skos:exactMatch	DOID:0050614	semapv:UnspecifiedMatching	0.8
MONDO:0000376	respiratory system cancer	oboInOwl:hasDbXref	DOID:0050615	semapv:UnspecifiedMatching	0.8
MONDO:0000376	respiratory system cancer	skos:exactMatch	DOID:0050615	semapv:UnspecifiedMatching	0.8
MONDO:0000377	malignant Leydig cell tumor	oboInOwl:hasDbXref	DOID:0050616	semapv:UnspecifiedMatching	0.8
MONDO:0000378	malignant Sertoli cell tumor	oboInOwl:hasDbXref	DOID:0050617	semapv:UnspecifiedMatching	0.8
MONDO:0000379	malignant Sertoli-Leydig cell tumor	oboInOwl:hasDbXref	DOID:0050618	semapv:UnspecifiedMatching	0.8
MONDO:0000380	paranasal sinus carcinoma	oboInOwl:hasDbXref	DOID:0050619	semapv:UnspecifiedMatching	0.8
MONDO:0000380	paranasal sinus carcinoma	skos:exactMatch	DOID:0050619	semapv:UnspecifiedMatching	0.8
MONDO:0000381	infiltrating renal pelvis transitional cell carcinoma	oboInOwl:hasDbXref	DOID:0050620	semapv:UnspecifiedMatching	0.8
MONDO:0000381	infiltrating renal pelvis transitional cell carcinoma	skos:exactMatch	DOID:0050620	semapv:UnspecifiedMatching	0.8
MONDO:0000382	respiratory system benign neoplasm	oboInOwl:hasDbXref	DOID:0050621	semapv:UnspecifiedMatching	0.8
MONDO:0000382	respiratory system benign neoplasm	skos:exactMatch	DOID:0050621	semapv:UnspecifiedMatching	0.8
MONDO:0000383	benign reproductive system neoplasm	oboInOwl:hasDbXref	DOID:0050622	semapv:UnspecifiedMatching	0.8
MONDO:0000383	benign reproductive system neoplasm	skos:exactMatch	DOID:0050622	semapv:UnspecifiedMatching	0.8
MONDO:0000384	bladder benign neoplasm	oboInOwl:hasDbXref	DOID:0050623	semapv:UnspecifiedMatching	0.8
MONDO:0000384	bladder benign neoplasm	skos:exactMatch	DOID:0050623	semapv:UnspecifiedMatching	0.8
MONDO:0000385	benign digestive system neoplasm	oboInOwl:hasDbXref	DOID:0050624	semapv:UnspecifiedMatching	0.8
MONDO:0000385	benign digestive system neoplasm	skos:exactMatch	DOID:0050624	semapv:UnspecifiedMatching	0.8
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oboInOwl:hasDbXref	DOID:0050626	semapv:UnspecifiedMatching	0.8
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	skos:exactMatch	DOID:0050626	semapv:UnspecifiedMatching	0.8
MONDO:0000387	hypochromic microcytic anemia	oboInOwl:hasDbXref	DOID:0050642	semapv:UnspecifiedMatching	0.8
MONDO:0000387	hypochromic microcytic anemia	skos:exactMatch	DOID:0050642	semapv:UnspecifiedMatching	0.8
MONDO:0000389	atelosteogenesis	oboInOwl:hasDbXref	DOID:0050648	semapv:UnspecifiedMatching	0.8
MONDO:0000389	atelosteogenesis	skos:exactMatch	DOID:0050648	semapv:UnspecifiedMatching	0.8
MONDO:0000390	vitelliform macular dystrophy	oboInOwl:hasDbXref	DOID:0050661	semapv:UnspecifiedMatching	0.8
MONDO:0000390	vitelliform macular dystrophy	skos:exactMatch	DOID:0050661	semapv:UnspecifiedMatching	0.8
MONDO:0000393	partial fetal alcohol syndrome	oboInOwl:hasDbXref	DOID:0050666	semapv:UnspecifiedMatching	0.8
MONDO:0000393	partial fetal alcohol syndrome	skos:exactMatch	DOID:0050666	semapv:UnspecifiedMatching	0.8
MONDO:0000395	alcohol-related birth defect	oboInOwl:hasDbXref	DOID:0050668	semapv:UnspecifiedMatching	0.8
MONDO:0000395	alcohol-related birth defect	skos:exactMatch	DOID:0050668	semapv:UnspecifiedMatching	0.8
MONDO:0000396	spastic cerebral palsy	oboInOwl:hasDbXref	DOID:0050669	semapv:UnspecifiedMatching	0.8
MONDO:0000396	spastic cerebral palsy	skos:exactMatch	DOID:0050669	semapv:UnspecifiedMatching	0.8
MONDO:0000397	ataxic cerebral palsy	oboInOwl:hasDbXref	DOID:0050670	semapv:UnspecifiedMatching	0.8
MONDO:0000397	ataxic cerebral palsy	skos:exactMatch	DOID:0050670	semapv:UnspecifiedMatching	0.8
MONDO:0000400	mixed cerebral palsy	oboInOwl:hasDbXref	DOID:0050673	semapv:UnspecifiedMatching	0.8
MONDO:0000400	mixed cerebral palsy	skos:exactMatch	DOID:0050673	semapv:UnspecifiedMatching	0.8
MONDO:0000402	small cell carcinoma	oboInOwl:hasDbXref	DOID:0050685	semapv:UnspecifiedMatching	0.8
MONDO:0000402	small cell carcinoma	skos:exactMatch	DOID:0050685	semapv:UnspecifiedMatching	0.8
MONDO:0000405	anal canal cancer	oboInOwl:hasDbXref	DOID:0050688	semapv:UnspecifiedMatching	0.8
MONDO:0000405	anal canal cancer	skos:exactMatch	DOID:0050688	semapv:UnspecifiedMatching	0.8
MONDO:0000407	malignant pleural solitary fibrous tumor	oboInOwl:hasDbXref	DOID:0050695	semapv:UnspecifiedMatching	0.8
MONDO:0000407	malignant pleural solitary fibrous tumor	skos:exactMatch	DOID:0050695	semapv:UnspecifiedMatching	0.8
MONDO:0000408	fetal alcohol spectrum disorder	oboInOwl:hasDbXref	DOID:0050696	semapv:UnspecifiedMatching	0.8
MONDO:0000408	fetal alcohol spectrum disorder	skos:exactMatch	DOID:0050696	semapv:UnspecifiedMatching	0.8
MONDO:0000409	chorioamnionitis	oboInOwl:hasDbXref	DOID:0050697	semapv:UnspecifiedMatching	0.8
MONDO:0000409	chorioamnionitis	skos:exactMatch	DOID:0050697	semapv:UnspecifiedMatching	0.8
MONDO:0000410	funisitis	oboInOwl:hasDbXref	DOID:0050698	semapv:UnspecifiedMatching	0.8
MONDO:0000410	funisitis	skos:exactMatch	DOID:0050698	semapv:UnspecifiedMatching	0.8
MONDO:0000411	electroclinical syndrome	oboInOwl:hasDbXref	DOID:0050701	semapv:UnspecifiedMatching	0.8
MONDO:0000411	electroclinical syndrome	skos:exactMatch	DOID:0050701	semapv:UnspecifiedMatching	0.8
MONDO:0000412	neonatal period electroclinical syndrome	oboInOwl:hasDbXref	DOID:0050702	semapv:UnspecifiedMatching	0.8
MONDO:0000412	neonatal period electroclinical syndrome	skos:exactMatch	DOID:0050702	semapv:UnspecifiedMatching	0.8
MONDO:0000413	infancy electroclinical syndrome	oboInOwl:hasDbXref	DOID:0050703	semapv:UnspecifiedMatching	0.8
MONDO:0000413	infancy electroclinical syndrome	skos:exactMatch	DOID:0050703	semapv:UnspecifiedMatching	0.8
MONDO:0000414	childhood electroclinical syndrome	oboInOwl:hasDbXref	DOID:0050704	semapv:UnspecifiedMatching	0.8
MONDO:0000414	childhood electroclinical syndrome	skos:exactMatch	DOID:0050704	semapv:UnspecifiedMatching	0.8
MONDO:0000415	adolescence-adult electroclinical syndrome	oboInOwl:hasDbXref	DOID:0050705	semapv:UnspecifiedMatching	0.8
MONDO:0000415	adolescence-adult electroclinical syndrome	skos:exactMatch	DOID:0050705	semapv:UnspecifiedMatching	0.8
MONDO:0000417	early onset absence epilepsy	oboInOwl:hasDbXref	DOID:0050708	semapv:UnspecifiedMatching	0.8
MONDO:0000417	early onset absence epilepsy	skos:exactMatch	DOID:0050708	semapv:UnspecifiedMatching	0.8
MONDO:0000421	inborn serine deficiency	oboInOwl:hasDbXref	DOID:0050721	semapv:UnspecifiedMatching	0.8
MONDO:0000421	inborn serine deficiency	skos:exactMatch	DOID:0050721	semapv:UnspecifiedMatching	0.8
MONDO:0000424	inborn vitamin B12 deficiency	oboInOwl:hasDbXref	DOID:0050731	semapv:UnspecifiedMatching	0.8
MONDO:0000424	inborn vitamin B12 deficiency	skos:exactMatch	DOID:0050731	semapv:UnspecifiedMatching	0.8
MONDO:0000425	X-linked disease	oboInOwl:hasDbXref	DOID:0050735	semapv:UnspecifiedMatching	0.8
MONDO:0000425	X-linked disease	skos:exactMatch	DOID:0050735	semapv:UnspecifiedMatching	0.8
MONDO:0000426	autosomal dominant disease	oboInOwl:hasDbXref	DOID:0050736	semapv:UnspecifiedMatching	0.8
MONDO:0000426	autosomal dominant disease	skos:exactMatch	DOID:0050736	semapv:UnspecifiedMatching	0.8
MONDO:0000428	Y-linked disease	oboInOwl:hasDbXref	DOID:0050738	semapv:UnspecifiedMatching	0.8
MONDO:0000428	Y-linked disease	skos:exactMatch	DOID:0050738	semapv:UnspecifiedMatching	0.8
MONDO:0000429	autosomal genetic disease	oboInOwl:hasDbXref	DOID:0050739	semapv:UnspecifiedMatching	0.8
MONDO:0000429	autosomal genetic disease	skos:exactMatch	DOID:0050739	semapv:UnspecifiedMatching	0.8
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oboInOwl:hasDbXref	DOID:0050743	semapv:UnspecifiedMatching	0.8
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oboInOwl:hasDbXref	DOID:0050749	semapv:UnspecifiedMatching	0.8
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	skos:exactMatch	DOID:0050743	semapv:UnspecifiedMatching	0.8
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	skos:exactMatch	DOID:0050749	semapv:UnspecifiedMatching	0.8
MONDO:0000432	lymphoplasmacytic lymphoma	oboInOwl:hasDbXref	DOID:0050747	semapv:UnspecifiedMatching	0.8
MONDO:0000432	lymphoplasmacytic lymphoma	skos:exactMatch	DOID:0050747	semapv:UnspecifiedMatching	0.8
MONDO:0000437	cerebellar ataxia	oboInOwl:hasDbXref	DOID:0050753	semapv:UnspecifiedMatching	0.8
MONDO:0000437	cerebellar ataxia	skos:exactMatch	DOID:0050753	semapv:UnspecifiedMatching	0.8
MONDO:0000440	metabolic acidosis	oboInOwl:hasDbXref	DOID:0050758	semapv:UnspecifiedMatching	0.8
MONDO:0000440	metabolic acidosis	skos:exactMatch	DOID:0050758	semapv:UnspecifiedMatching	0.8
MONDO:0000446	midface dysplasia	oboInOwl:hasDbXref	DOID:0050767	semapv:UnspecifiedMatching	0.8
MONDO:0000446	midface dysplasia	skos:exactMatch	DOID:0050767	semapv:UnspecifiedMatching	0.8
MONDO:0000447	autosomal dominant polycystic liver disease	oboInOwl:hasDbXref	DOID:0050770	semapv:UnspecifiedMatching	0.8
MONDO:0000447	autosomal dominant polycystic liver disease	skos:exactMatch	DOID:0050770	semapv:UnspecifiedMatching	0.8
MONDO:0000448	paraganglioma	oboInOwl:hasDbXref	DOID:0050773	semapv:UnspecifiedMatching	0.8
MONDO:0000448	paraganglioma	skos:exactMatch	DOID:0050773	semapv:UnspecifiedMatching	0.8
MONDO:0000450	secondary progressive multiple sclerosis	oboInOwl:hasDbXref	DOID:0050783	semapv:UnspecifiedMatching	0.8
MONDO:0000450	secondary progressive multiple sclerosis	skos:exactMatch	DOID:0050783	semapv:UnspecifiedMatching	0.8
MONDO:0000451	primary progressive multiple sclerosis	oboInOwl:hasDbXref	DOID:0050784	semapv:UnspecifiedMatching	0.8
MONDO:0000451	primary progressive multiple sclerosis	skos:exactMatch	DOID:0050784	semapv:UnspecifiedMatching	0.8
MONDO:0000452	progressive relapsing multiple sclerosis	oboInOwl:hasDbXref	DOID:0050785	semapv:UnspecifiedMatching	0.8
MONDO:0000452	progressive relapsing multiple sclerosis	skos:exactMatch	DOID:0050785	semapv:UnspecifiedMatching	0.8
MONDO:0000453	short QT syndrome	oboInOwl:hasDbXref	DOID:0050793	semapv:UnspecifiedMatching	0.8
MONDO:0000453	short QT syndrome	skos:exactMatch	DOID:0050793	semapv:UnspecifiedMatching	0.8
MONDO:0000455	cone dystrophy	oboInOwl:hasDbXref	DOID:0050795	semapv:UnspecifiedMatching	0.8
MONDO:0000455	cone dystrophy	skos:exactMatch	DOID:0050795	semapv:UnspecifiedMatching	0.8
MONDO:0000456	cerebral creatine deficiency syndrome	oboInOwl:hasDbXref	DOID:0050798	semapv:UnspecifiedMatching	0.8
MONDO:0000456	cerebral creatine deficiency syndrome	skos:exactMatch	DOID:0050798	semapv:UnspecifiedMatching	0.8
MONDO:0000457	classical glioblastoma	oboInOwl:hasDbXref	DOID:0050803	semapv:UnspecifiedMatching	0.8
MONDO:0000457	classical glioblastoma	skos:exactMatch	DOID:0050803	semapv:UnspecifiedMatching	0.8
MONDO:0000458	proneural glioblastoma	oboInOwl:hasDbXref	DOID:0050804	semapv:UnspecifiedMatching	0.8
MONDO:0000458	proneural glioblastoma	skos:exactMatch	DOID:0050804	semapv:UnspecifiedMatching	0.8
MONDO:0000459	mesenchymal glioblastoma	oboInOwl:hasDbXref	DOID:0050805	semapv:UnspecifiedMatching	0.8
MONDO:0000459	mesenchymal glioblastoma	skos:exactMatch	DOID:0050805	semapv:UnspecifiedMatching	0.8
MONDO:0000460	neural glioblastoma	oboInOwl:hasDbXref	DOID:0050806	semapv:UnspecifiedMatching	0.8
MONDO:0000460	neural glioblastoma	skos:exactMatch	DOID:0050806	semapv:UnspecifiedMatching	0.8
MONDO:0000461	nutritional biotin deficiency	oboInOwl:hasDbXref	DOID:0050810	semapv:UnspecifiedMatching	0.8
MONDO:0000461	nutritional biotin deficiency	skos:exactMatch	DOID:0050810	semapv:UnspecifiedMatching	0.8
MONDO:0000462	eye adnexa disorder	oboInOwl:hasDbXref	DOID:0050815	semapv:UnspecifiedMatching	0.8
MONDO:0000463	Ochoa syndrome	oboInOwl:hasDbXref	DOID:0050816	semapv:UnspecifiedMatching	0.8
MONDO:0000463	Ochoa syndrome	skos:exactMatch	DOID:0050816	semapv:UnspecifiedMatching	0.8
MONDO:0000465	atrioventricular block	oboInOwl:hasDbXref	DOID:0050820	semapv:UnspecifiedMatching	0.8
MONDO:0000465	atrioventricular block	skos:exactMatch	DOID:0050820	semapv:UnspecifiedMatching	0.8
MONDO:0000466	first-degree atrioventricular block	oboInOwl:hasDbXref	DOID:0050821	semapv:UnspecifiedMatching	0.8
MONDO:0000466	first-degree atrioventricular block	skos:exactMatch	DOID:0050821	semapv:UnspecifiedMatching	0.8
MONDO:0000467	second-degree atrioventricular block	oboInOwl:hasDbXref	DOID:0050822	semapv:UnspecifiedMatching	0.8
MONDO:0000467	second-degree atrioventricular block	skos:exactMatch	DOID:0050822	semapv:UnspecifiedMatching	0.8
MONDO:0000468	third-degree atrioventricular block	oboInOwl:hasDbXref	DOID:0050823	semapv:UnspecifiedMatching	0.8
MONDO:0000468	third-degree atrioventricular block	skos:exactMatch	DOID:0050823	semapv:UnspecifiedMatching	0.8
MONDO:0000469	sinoatrial node disorder	oboInOwl:hasDbXref	DOID:0050824	semapv:UnspecifiedMatching	0.8
MONDO:0000469	sinoatrial node disorder	skos:exactMatch	DOID:0050824	semapv:UnspecifiedMatching	0.8
MONDO:0000470	endocardium disorder	oboInOwl:hasDbXref	DOID:0050825	semapv:UnspecifiedMatching	0.8
MONDO:0000470	endocardium disorder	skos:exactMatch	DOID:0050825	semapv:UnspecifiedMatching	0.8
MONDO:0000471	tricuspid valve disorder	oboInOwl:hasDbXref	DOID:0050826	semapv:UnspecifiedMatching	0.8
MONDO:0000471	tricuspid valve disorder	skos:exactMatch	DOID:0050826	semapv:UnspecifiedMatching	0.8
MONDO:0000473	arterial disorder	oboInOwl:hasDbXref	DOID:0050828	semapv:UnspecifiedMatching	0.8
MONDO:0000473	arterial disorder	skos:exactMatch	DOID:0050828	semapv:UnspecifiedMatching	0.8
MONDO:0000474	pericardium disorder	oboInOwl:hasDbXref	DOID:0050829	semapv:UnspecifiedMatching	0.8
MONDO:0000474	pericardium disorder	skos:exactMatch	DOID:0050829	semapv:UnspecifiedMatching	0.8
MONDO:0000476	generalized dystonia	oboInOwl:hasDbXref	DOID:0050835	semapv:UnspecifiedMatching	0.8
MONDO:0000476	generalized dystonia	skos:exactMatch	DOID:0050835	semapv:UnspecifiedMatching	0.8
MONDO:0000477	focal dystonia	oboInOwl:hasDbXref	DOID:0050836	semapv:UnspecifiedMatching	0.8
MONDO:0000477	focal dystonia	skos:exactMatch	DOID:0050836	semapv:UnspecifiedMatching	0.8
MONDO:0000478	multifocal dystonia	oboInOwl:hasDbXref	DOID:0050837	semapv:UnspecifiedMatching	0.8
MONDO:0000478	multifocal dystonia	skos:exactMatch	DOID:0050837	semapv:UnspecifiedMatching	0.8
MONDO:0000479	segmental dystonia	oboInOwl:hasDbXref	DOID:0050838	semapv:UnspecifiedMatching	0.8
MONDO:0000479	segmental dystonia	skos:exactMatch	DOID:0050838	semapv:UnspecifiedMatching	0.8
MONDO:0000480	anismus	oboInOwl:hasDbXref	DOID:0050839	semapv:UnspecifiedMatching	0.8
MONDO:0000480	anismus	skos:exactMatch	DOID:0050839	semapv:UnspecifiedMatching	0.8
MONDO:0000481	cervical dystonia	oboInOwl:hasDbXref	DOID:0050840	semapv:UnspecifiedMatching	0.8
MONDO:0000481	cervical dystonia	skos:exactMatch	DOID:0050840	semapv:UnspecifiedMatching	0.8
MONDO:0000482	focal hand dystonia	oboInOwl:hasDbXref	DOID:0050841	semapv:UnspecifiedMatching	0.8
MONDO:0000482	focal hand dystonia	skos:exactMatch	DOID:0050841	semapv:UnspecifiedMatching	0.8
MONDO:0000483	oculogyric crisis	oboInOwl:hasDbXref	DOID:0050842	semapv:UnspecifiedMatching	0.8
MONDO:0000483	oculogyric crisis	skos:exactMatch	DOID:0050842	semapv:UnspecifiedMatching	0.8
MONDO:0000485	spasmodic dystonia	oboInOwl:hasDbXref	DOID:0050844	semapv:UnspecifiedMatching	0.8
MONDO:0000485	spasmodic dystonia	skos:exactMatch	DOID:0050844	semapv:UnspecifiedMatching	0.8
MONDO:0000486	craniofacial dystonia	oboInOwl:hasDbXref	DOID:0050845	semapv:UnspecifiedMatching	0.8
MONDO:0000486	craniofacial dystonia	skos:exactMatch	DOID:0050845	semapv:UnspecifiedMatching	0.8
MONDO:0000487	hemidystonia	oboInOwl:hasDbXref	DOID:0050846	semapv:UnspecifiedMatching	0.8
MONDO:0000487	hemidystonia	skos:exactMatch	DOID:0050846	semapv:UnspecifiedMatching	0.8
MONDO:0000488	periampullary adenoma	oboInOwl:hasDbXref	DOID:0050849	semapv:UnspecifiedMatching	0.8
MONDO:0000488	periampullary adenoma	skos:exactMatch	DOID:0050849	semapv:UnspecifiedMatching	0.8
MONDO:0000489	diabetic encephalopathy	oboInOwl:hasDbXref	DOID:0050850	semapv:UnspecifiedMatching	0.8
MONDO:0000489	diabetic encephalopathy	skos:exactMatch	DOID:0050850	semapv:UnspecifiedMatching	0.8
MONDO:0000490	glomerulosclerosis	oboInOwl:hasDbXref	DOID:0050851	semapv:UnspecifiedMatching	0.8
MONDO:0000490	glomerulosclerosis	skos:exactMatch	DOID:0050851	semapv:UnspecifiedMatching	0.8
MONDO:0000491	limb ischemia	oboInOwl:hasDbXref	DOID:0050852	semapv:UnspecifiedMatching	0.8
MONDO:0000491	limb ischemia	skos:exactMatch	DOID:0050852	semapv:UnspecifiedMatching	0.8
MONDO:0000492	chronic venous insufficiency	oboInOwl:hasDbXref	DOID:0050853	semapv:UnspecifiedMatching	0.8
MONDO:0000492	chronic venous insufficiency	skos:exactMatch	DOID:0050853	semapv:UnspecifiedMatching	0.8
MONDO:0000494	renal fibrosis	oboInOwl:hasDbXref	DOID:0050855	semapv:UnspecifiedMatching	0.8
MONDO:0000494	renal fibrosis	skos:exactMatch	DOID:0050855	semapv:UnspecifiedMatching	0.8
MONDO:0000495	oppositional defiant disorder	oboInOwl:hasDbXref	DOID:0050856	semapv:UnspecifiedMatching	0.8
MONDO:0000495	oppositional defiant disorder	skos:exactMatch	DOID:0050856	semapv:UnspecifiedMatching	0.8
MONDO:0000496	hemorrhagic cystitis	oboInOwl:hasDbXref	DOID:0050859	semapv:UnspecifiedMatching	0.8
MONDO:0000496	hemorrhagic cystitis	skos:exactMatch	DOID:0050859	semapv:UnspecifiedMatching	0.8
MONDO:0000497	pyometritis	oboInOwl:hasDbXref	DOID:0050862	semapv:UnspecifiedMatching	0.8
MONDO:0000497	pyometritis	skos:exactMatch	DOID:0050862	semapv:UnspecifiedMatching	0.8
MONDO:0000498	arteritic anterior ischemic optic neuropathy	oboInOwl:hasDbXref	DOID:0050863	semapv:UnspecifiedMatching	0.8
MONDO:0000498	arteritic anterior ischemic optic neuropathy	skos:exactMatch	DOID:0050863	semapv:UnspecifiedMatching	0.8
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	oboInOwl:hasDbXref	DOID:0050864	semapv:UnspecifiedMatching	0.8
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	skos:exactMatch	DOID:0050864	semapv:UnspecifiedMatching	0.8
MONDO:0000500	tongue squamous cell carcinoma	oboInOwl:hasDbXref	DOID:0050865	semapv:UnspecifiedMatching	0.8
MONDO:0000500	tongue squamous cell carcinoma	skos:exactMatch	DOID:0050865	semapv:UnspecifiedMatching	0.8
MONDO:0000501	obsolete Jensen syndrome	oboInOwl:hasDbXref	DOID:0050867	semapv:UnspecifiedMatching	0.8
MONDO:0000501	obsolete Jensen syndrome	skos:exactMatch	DOID:0050867	semapv:UnspecifiedMatching	0.8
MONDO:0000502	villous adenoma	oboInOwl:hasDbXref	DOID:0050869	semapv:UnspecifiedMatching	0.8
MONDO:0000502	villous adenoma	skos:exactMatch	DOID:0050869	semapv:UnspecifiedMatching	0.8
MONDO:0000503	lung adenocarcinoma in situ	oboInOwl:hasDbXref	DOID:0050870	semapv:UnspecifiedMatching	0.8
MONDO:0000503	lung adenocarcinoma in situ	skos:exactMatch	DOID:0050870	semapv:UnspecifiedMatching	0.8
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oboInOwl:hasDbXref	DOID:0050881	semapv:UnspecifiedMatching	0.8
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	skos:exactMatch	DOID:0050881	semapv:UnspecifiedMatching	0.8
MONDO:0000508	syndromic intellectual disability	oboInOwl:hasDbXref	DOID:0050888	semapv:UnspecifiedMatching	0.8
MONDO:0000508	syndromic intellectual disability	skos:exactMatch	DOID:0050888	semapv:UnspecifiedMatching	0.8
MONDO:0000509	non-syndromic intellectual disability	oboInOwl:hasDbXref	DOID:0050889	semapv:UnspecifiedMatching	0.8
MONDO:0000509	non-syndromic intellectual disability	skos:exactMatch	DOID:0050889	semapv:UnspecifiedMatching	0.8
MONDO:0000510	synucleinopathy	oboInOwl:hasDbXref	DOID:0050890	semapv:UnspecifiedMatching	0.8
MONDO:0000510	synucleinopathy	skos:exactMatch	DOID:0050890	semapv:UnspecifiedMatching	0.8
MONDO:0000513	bone ameloblastoma	oboInOwl:hasDbXref	DOID:0050895	semapv:UnspecifiedMatching	0.8
MONDO:0000513	bone ameloblastoma	skos:exactMatch	DOID:0050895	semapv:UnspecifiedMatching	0.8
MONDO:0000514	bone squamous cell carcinoma	oboInOwl:hasDbXref	DOID:0050896	semapv:UnspecifiedMatching	0.8
MONDO:0000514	bone squamous cell carcinoma	skos:exactMatch	DOID:0050896	semapv:UnspecifiedMatching	0.8
MONDO:0000515	bone chondrosarcoma	oboInOwl:hasDbXref	DOID:0050897	semapv:UnspecifiedMatching	0.8
MONDO:0000515	bone chondrosarcoma	skos:exactMatch	DOID:0050897	semapv:UnspecifiedMatching	0.8
MONDO:0000516	phalanx chondroma	oboInOwl:hasDbXref	DOID:0050898	semapv:UnspecifiedMatching	0.8
MONDO:0000516	phalanx chondroma	skos:exactMatch	DOID:0050898	semapv:UnspecifiedMatching	0.8
MONDO:0000517	brain stem medulloblastoma	oboInOwl:hasDbXref	DOID:0050899	semapv:UnspecifiedMatching	0.8
MONDO:0000517	brain stem medulloblastoma	skos:exactMatch	DOID:0050899	semapv:UnspecifiedMatching	0.8
MONDO:0000518	sacrum chordoma	oboInOwl:hasDbXref	DOID:0050900	semapv:UnspecifiedMatching	0.8
MONDO:0000518	sacrum chordoma	skos:exactMatch	DOID:0050900	semapv:UnspecifiedMatching	0.8
MONDO:0000519	corpus callosum oligodendroglioma	oboInOwl:hasDbXref	DOID:0050901	semapv:UnspecifiedMatching	0.8
MONDO:0000519	corpus callosum oligodendroglioma	skos:exactMatch	DOID:0050901	semapv:UnspecifiedMatching	0.8
MONDO:0000520	parietal lobe ependymal tumor	oboInOwl:hasDbXref	DOID:0050903	semapv:UnspecifiedMatching	0.8
MONDO:0000520	parietal lobe ependymal tumor	skos:exactMatch	DOID:0050903	semapv:UnspecifiedMatching	0.8
MONDO:0000521	salivary gland carcinoma	oboInOwl:hasDbXref	DOID:0050904	semapv:UnspecifiedMatching	0.8
MONDO:0000521	salivary gland carcinoma	skos:exactMatch	DOID:0050904	semapv:UnspecifiedMatching	0.8
MONDO:0000524	mixed extragonadal germ cell cancer	oboInOwl:hasDbXref	DOID:0050907	semapv:UnspecifiedMatching	0.8
MONDO:0000524	mixed extragonadal germ cell cancer	skos:exactMatch	DOID:0050907	semapv:UnspecifiedMatching	0.8
MONDO:0000525	cecum villous adenoma	oboInOwl:hasDbXref	DOID:0050910	semapv:UnspecifiedMatching	0.8
